train test method run dataset classifier noPoints
0.845188284518828 0.855670103092783 peakStatus 22 ecoli svmLinear 8
0.803347280334728 0.742268041237113 peakPageRank 9 ecoli svmLinear 3
0.870292887029289 0.865979381443299 peakStatus 3 ecoli svmLinear 14
0.907949790794979 0.876288659793814 peakPN 4 ecoli svmLinear 37
0.912133891213389 0.804123711340206 peakDegree 7 ecoli svmLinear 12
0.882845188284519 0.896907216494845 peakPN 22 ecoli svmLinear 36
0.481171548117155 0.494845360824742 peakPageRank 18 ecoli svmLinear 1
0.899581589958159 0.855670103092783 peakPN 3 ecoli svmLinear 37
0.912133891213389 0.804123711340206 peakClustCoef 7 ecoli svmLinear 12
0.824267782426778 0.77319587628866 peakPageRank 7 ecoli svmLinear 3
0.878661087866109 0.876288659793814 peakStatus 9 ecoli svmLinear 16
0.853556485355649 0.855670103092783 peakStatus 18 ecoli svmLinear 11
0.878661087866109 0.88659793814433 peakPN 9 ecoli svmLinear 30
0.866108786610879 0.927835051546392 peakPN 18 ecoli svmLinear 30
0.882845188284519 0.77319587628866 peakStatus 7 ecoli svmLinear 7
0.916317991631799 0.814432989690722 peakPN 7 ecoli svmLinear 34
0.882845188284519 0.88659793814433 peakDegree 21 ecoli svmLinear 13
0.882845188284519 0.88659793814433 peakClustCoef 21 ecoli svmLinear 13
0.627615062761506 0.65979381443299 peakPageRank 21 ecoli svmLinear 1
0.874476987447699 0.845360824742268 peakStatus 21 ecoli svmLinear 12
0.895397489539749 0.835051546391753 peakPN 21 ecoli svmLinear 39
0.758169934640523 0.704918032786885 peakDegree 1 glass svmLinear 13
0.758169934640523 0.704918032786885 peakClustCoef 1 glass svmLinear 13
0.712418300653595 0.622950819672131 peakPageRank 1 glass svmLinear 5
0.764705882352941 0.704918032786885 peakDegree 8 glass svmLinear 15
0.764705882352941 0.704918032786885 peakClustCoef 8 glass svmLinear 15
0.699346405228758 0.655737704918033 peakPageRank 8 glass svmLinear 11
0.777777777777778 0.704918032786885 peakStatus 1 glass svmLinear 17
0.758169934640523 0.688524590163934 peakPN 1 glass svmLinear 15
0.784313725490196 0.688524590163934 peakDegree 29 glass svmLinear 16
0.784313725490196 0.688524590163934 peakClustCoef 29 glass svmLinear 16
0.718954248366013 0.622950819672131 peakPageRank 29 glass svmLinear 9
0.758169934640523 0.622950819672131 peakStatus 8 glass svmLinear 15
0.777777777777778 0.704918032786885 peakPN 8 glass svmLinear 22
0.790849673202614 0.639344262295082 peakDegree 6 glass svmLinear 15
0.790849673202614 0.639344262295082 peakClustCoef 6 glass svmLinear 15
0.69281045751634 0.622950819672131 peakPageRank 6 glass svmLinear 8
0.751633986928105 0.639344262295082 peakStatus 29 glass svmLinear 11
0.77124183006536 0.704918032786885 peakDegree 5 glass svmLinear 14
0.784313725490196 0.704918032786885 peakPN 29 glass svmLinear 27
0.77124183006536 0.704918032786885 peakClustCoef 5 glass svmLinear 14
0.686274509803922 0.721311475409836 peakPageRank 5 glass svmLinear 9
0.751633986928105 0.721311475409836 peakStatus 5 glass svmLinear 13
0.73202614379085 0.639344262295082 peakStatus 6 glass svmLinear 11
0.764705882352941 0.737704918032787 peakPN 5 glass svmLinear 21
0.797385620915033 0.688524590163934 peakPN 6 glass svmLinear 21
0.751633986928105 0.672131147540984 peakDegree 19 glass svmLinear 11
0.797385620915033 0.688524590163934 peakDegree 16 glass svmLinear 16
0.751633986928105 0.672131147540984 peakClustCoef 19 glass svmLinear 11
0.797385620915033 0.688524590163934 peakClustCoef 16 glass svmLinear 16
0.705882352941177 0.655737704918033 peakPageRank 19 glass svmLinear 7
0.69281045751634 0.672131147540984 peakPageRank 16 glass svmLinear 8
0.764705882352941 0.754098360655738 peakDegree 23 glass svmLinear 18
0.764705882352941 0.754098360655738 peakClustCoef 23 glass svmLinear 18
0.777777777777778 0.672131147540984 peakStatus 19 glass svmLinear 12
0.797385620915033 0.704918032786885 peakStatus 16 glass svmLinear 17
0.790849673202614 0.672131147540984 peakPN 19 glass svmLinear 21
0.679738562091503 0.672131147540984 peakPageRank 23 glass svmLinear 6
0.803921568627451 0.704918032786885 peakPN 16 glass svmLinear 26
0.745098039215686 0.639344262295082 peakDegree 24 glass svmLinear 15
0.77124183006536 0.737704918032787 peakStatus 23 glass svmLinear 17
0.745098039215686 0.639344262295082 peakClustCoef 24 glass svmLinear 15
0.73202614379085 0.737704918032787 peakPN 23 glass svmLinear 20
0.679738562091503 0.688524590163934 peakPageRank 24 glass svmLinear 7
0.784313725490196 0.622950819672131 peakDegree 10 glass svmLinear 15
0.77124183006536 0.704918032786885 peakDegree 12 glass svmLinear 18
0.784313725490196 0.622950819672131 peakClustCoef 10 glass svmLinear 15
0.77124183006536 0.704918032786885 peakClustCoef 12 glass svmLinear 18
0.679738562091503 0.672131147540984 peakPageRank 10 glass svmLinear 6
0.705882352941177 0.721311475409836 peakPageRank 12 glass svmLinear 9
0.764705882352941 0.622950819672131 peakStatus 10 glass svmLinear 16
0.725490196078431 0.655737704918033 peakStatus 24 glass svmLinear 10
