train test method run dataset classifier noPoints
0.86734693877551 0.853658536585366 peakDegree 22 statlog-satimage rpart 83
0.949423247559893 0.905033731188376 peakDegree 4 statlog-satimage svmRadial 90
1 0.915931499740529 peakDegree 16 statlog-satimage rf 89
0.86734693877551 0.868188894654904 peakDegree 16 statlog-satimage rpart 89
1 0.90866632070576 peakDegree 1 statlog-satimage rf 75
0.862244897959184 0.854177477944992 peakDegree 1 statlog-satimage rpart 75
1 0.898806434872859 peakDegree 5 statlog-satimage rf 88
0.865128660159716 0.852620653866113 peakDegree 5 statlog-satimage rpart 88
1 0.910223144784639 peakDegree 24 statlog-satimage rf 82
0.856255545696539 0.853658536585366 peakDegree 24 statlog-satimage rpart 82
1 0.905552672548002 peakDegree 26 statlog-satimage rf 86
0.862244897959184 0.852101712506487 peakDegree 26 statlog-satimage rpart 86
0.924578527062999 0.883238194084068 peakDegree 20 statlog-satimage knn 90
1 0.890503373118838 peakDegree 4 statlog-satimage rf 90
0.874001774622893 0.850025947067981 peakDegree 4 statlog-satimage rpart 90
1 0.89724961079398 peakDegree 9 statlog-satimage rf 102
0.958740017746229 0.910223144784639 peakDegree 20 statlog-satimage svmRadial 90
0.859582963620231 0.828749351323301 peakDegree 9 statlog-satimage rpart 102
1 0.909185262065387 peakDegree 20 statlog-satimage rf 90
0.872005323868678 0.857810067462377 peakDegree 20 statlog-satimage rpart 90
0.991038961038961 0.984204131227218 peakDegree 10 pendigits knn 230
0.99012987012987 0.98906439854192 peakDegree 26 pendigits knn 235
0.991818181818182 0.985115431348724 peakDegree 18 pendigits knn 242
0.997402597402597 0.993013365735115 peakDegree 10 pendigits svmRadial 230
0.998441558441558 0.995139732685298 peakDegree 26 pendigits svmRadial 235
0.998571428571429 0.993317132442284 peakDegree 18 pendigits svmRadial 242
0.99012987012987 0.989975698663426 peakDegree 7 pendigits knn 236
0.998571428571429 0.995139732685298 peakDegree 7 pendigits svmRadial 236
0.992077922077922 0.983900364520049 peakDegree 28 pendigits knn 240
0.998441558441558 0.99453219927096 peakDegree 28 pendigits svmRadial 240
0.991168831168831 0.987545565006075 peakDegree 22 pendigits knn 213
0.991948051948052 0.986026731470231 peakDegree 3 pendigits knn 230
0.991168831168831 0.982381530984204 peakDegree 19 pendigits knn 234
0.997532467532467 0.995443499392467 peakDegree 22 pendigits svmRadial 213
0.997012987012987 0.996354799513973 peakDegree 3 pendigits svmRadial 230
0.999090909090909 0.993620899149453 peakDegree 19 pendigits svmRadial 234
0.99025974025974 0.987849331713244 peakDegree 12 pendigits knn 235
0.991948051948052 0.985115431348724 peakDegree 6 pendigits knn 205
0.991818181818182 0.985419198055893 peakDegree 15 pendigits knn 220
0.998181818181818 0.995747266099635 peakDegree 12 pendigits svmRadial 235
0.998181818181818 0.993924665856622 peakDegree 6 pendigits svmRadial 205
0.990649350649351 0.988456865127582 peakDegree 21 pendigits knn 234
0.998571428571429 0.995443499392467 peakDegree 15 pendigits svmRadial 220
0.99038961038961 0.986938031591738 peakDegree 24 pendigits knn 216
0.997922077922078 0.995139732685298 peakDegree 21 pendigits svmRadial 234
0.99025974025974 0.986938031591738 peakDegree 1 pendigits knn 224
0.99948051948052 0.993013365735115 peakDegree 24 pendigits svmRadial 216
1 0.9863304981774 peakDegree 10 pendigits rf 230
0.864155844155844 0.844167679222357 peakDegree 10 pendigits rpart 230
0.998051948051948 0.995443499392467 peakDegree 1 pendigits svmRadial 224
1 0.987545565006075 peakDegree 26 pendigits rf 235
0.848181818181818 0.849331713244228 peakDegree 26 pendigits rpart 235
0.991688311688312 0.986026731470231 peakDegree 2 pendigits knn 228
1 0.987241798298906 peakDegree 18 pendigits rf 242
0.852467532467532 0.837484811664642 peakDegree 18 pendigits rpart 242
0.997142857142857 0.995747266099635 peakDegree 2 pendigits svmRadial 228
0.99051948051948 0.986026731470231 peakDegree 30 pendigits knn 241
0.998831168831169 0.995747266099635 peakDegree 30 pendigits svmRadial 241
1 0.989975698663426 peakDegree 7 pendigits rf 236
0.86025974025974 0.855710814094775 peakDegree 7 pendigits rpart 236
0.990649350649351 0.986026731470231 peakDegree 5 pendigits knn 232
0.99038961038961 0.984507897934386 peakDegree 14 pendigits knn 218
0.988571428571429 0.9863304981774 peakDegree 23 pendigits knn 227
1 0.986026731470231 peakDegree 28 pendigits rf 240
0.864545454545455 0.856925880923451 peakDegree 28 pendigits rpart 240
0.99012987012987 0.98359659781288 peakDegree 20 pendigits knn 232
0.997922077922078 0.995139732685298 peakDegree 5 pendigits svmRadial 232
0.998441558441558 0.99453219927096 peakDegree 14 pendigits svmRadial 218
1 0.98906439854192 peakDegree 22 pendigits rf 213
0.998181818181818 0.994228432563791 peakDegree 23 pendigits svmRadial 227
0.859350649350649 0.856622114216282 peakDegree 22 pendigits rpart 213
1 0.986634264884569 peakDegree 6 pendigits rf 205
0.992077922077922 0.981470230862697 peakDegree 27 pendigits knn 226
0.841038961038961 0.825334143377886 peakDegree 6 pendigits rpart 205
0.998961038961039 0.993924665856622 peakDegree 20 pendigits svmRadial 232
0.991818181818182 0.987241798298906 peakDegree 13 pendigits knn 237
1 0.985419198055893 peakDegree 3 pendigits rf 230
0.85974025974026 0.856925880923451 peakDegree 3 pendigits rpart 230
1 0.984811664641555 peakDegree 19 pendigits rf 234
0.852597402597403 0.832017010935601 peakDegree 19 pendigits rpart 234
0.998311688311688 0.993013365735115 peakDegree 27 pendigits svmRadial 226
0.997272727272727 0.993924665856622 peakDegree 13 pendigits svmRadial 237
1 0.986634264884569 peakDegree 24 pendigits rf 216
0.847012987012987 0.835662211421628 peakDegree 24 pendigits rpart 216
0.99038961038961 0.986634264884569 peakDegree 29 pendigits knn 225
1 0.986938031591738 peakDegree 15 pendigits rf 220
0.86987012987013 0.863304981773998 peakDegree 15 pendigits rpart 220
1 0.988456865127582 peakDegree 1 pendigits rf 224
0.868051948051948 0.871506682867558 peakDegree 1 pendigits rpart 224
1 0.990279465370595 peakDegree 12 pendigits rf 235
0.847142857142857 0.854799513973268 peakDegree 12 pendigits rpart 235
1 0.988760631834751 peakDegree 21 pendigits rf 234
0.882857142857143 0.878493317132442 peakDegree 21 pendigits rpart 234
0.998571428571429 0.992405832320778 peakDegree 29 pendigits svmRadial 225
0.990909090909091 0.986634264884569 peakDegree 25 pendigits knn 233
0.999350649350649 0.993620899149453 peakDegree 25 pendigits svmRadial 233
0.991038961038961 0.984204131227218 peakDegree 17 pendigits knn 209
0.991948051948052 0.985115431348724 peakDegree 8 pendigits knn 208
0.99948051948052 0.994228432563791 peakDegree 17 pendigits svmRadial 209
0.997532467532467 0.994835965978129 peakDegree 8 pendigits svmRadial 208
1 0.987849331713244 peakDegree 2 pendigits rf 228
0.873896103896104 0.866038882138518 peakDegree 2 pendigits rpart 228
0.990649350649351 0.986026731470231 peakDegree 16 pendigits knn 228
0.991948051948052 0.987849331713244 peakDegree 4 pendigits knn 227
0.991298701298701 0.986938031591738 peakDegree 11 pendigits knn 239
0.998181818181818 0.995443499392467 peakDegree 16 pendigits svmRadial 228
0.998571428571429 0.994228432563791 peakDegree 4 pendigits svmRadial 227
0.998311688311688 0.995443499392467 peakDegree 11 pendigits svmRadial 239
1 0.98906439854192 peakDegree 30 pendigits rf 241
0.871298701298701 0.862089914945322 peakDegree 30 pendigits rpart 241
1 0.9863304981774 peakDegree 14 pendigits rf 218
0.865194805194805 0.85176184690158 peakDegree 14 pendigits rpart 218
1 0.988760631834751 peakDegree 5 pendigits rf 232
0.874155844155844 0.855407047387606 peakDegree 5 pendigits rpart 232
0.991168831168831 0.984204131227218 peakDegree 9 pendigits knn 235
1 0.988760631834751 peakDegree 23 pendigits rf 227
0.871038961038961 0.856318347509113 peakDegree 23 pendigits rpart 227
0.998311688311688 0.994228432563791 peakDegree 9 pendigits svmRadial 235
1 0.983292831105711 peakDegree 20 pendigits rf 232
0.866103896103896 0.850243013365735 peakDegree 20 pendigits rpart 232
1 0.984811664641555 peakDegree 27 pendigits rf 226
0.864545454545455 0.846597812879708 peakDegree 27 pendigits rpart 226
1 0.988456865127582 peakDegree 13 pendigits rf 237
0.86961038961039 0.86543134872418 peakDegree 13 pendigits rpart 237
1 0.984507897934386 peakDegree 29 pendigits rf 225
0.870909090909091 0.852065613608748 peakDegree 29 pendigits rpart 225
1 0.985115431348724 peakDegree 8 pendigits rf 208
0.854935064935065 0.840826245443499 peakDegree 8 pendigits rpart 208
1 0.987849331713244 peakDegree 17 pendigits rf 209
0.866233766233766 0.854191980558931 peakDegree 17 pendigits rpart 209
1 0.982989064398542 peakDegree 25 pendigits rf 233
0.847272727272727 0.83778857837181 peakDegree 25 pendigits rpart 233
1 0.986634264884569 peakDegree 16 pendigits rf 228
0.860909090909091 0.836877278250304 peakDegree 16 pendigits rpart 228
1 0.987241798298906 peakDegree 4 pendigits rf 227
0.86961038961039 0.85996354799514 peakDegree 4 pendigits rpart 227
1 0.9863304981774 peakDegree 11 pendigits rf 239
0.867922077922078 0.869684082624544 peakDegree 11 pendigits rpart 239
1 0.988456865127582 peakDegree 9 pendigits rf 235
0.869220779220779 0.859356014580802 peakDegree 9 pendigits rpart 235
